Sale_Price,Lot_Frontage,Lot_Area,Neighborhood,Overall_Qual,Total_Bsmt_SF,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Garage_Area,Longitude,Latitude
139000,94,9400,Mitchell,Above_Average,912,912,912,1824,0,-93.607622,41.993253
166500,0,11875,Mitchell,Average,1344,1344,0,1344,686,-93.608223,41.991004
83500,0,1974,Meadow_Village,Below_Average,546,546,546,1092,286,-93.60359,41.991861
119500,31,2394,Meadow_Village,Average,945,945,0,945,253,-93.604318,41.991758
85000,36,2592,Meadow_Village,Average,536,536,576,1112,336,-93.604425,41.991876
76000,21,1476,Meadow_Village,Below_Average,546,546,546,1092,0,-93.603435,41.992212
75500,21,1491,Meadow_Village,Below_Average,630,630,0,630,0,-93.60359,41.992119
88250,21,1900,Meadow_Village,Below_Average,546,546,546,1092,0,-93.601806,41.9917
85500,21,1890,Meadow_Village,Below_Average,546,546,546,1092,286,-93.603398,41.991824
130000,50,6953,Mitchell,Average,864,874,0,874,352,-93.601449,41.991558
157900,0,26142,Mitchell,Average,1188,1188,0,1188,312,-93.606856,41.988729
149900,76,12887,Mitchell,Average,833,833,0,833,495,-93.6035354,41.9889358
159000,70,7700,Mitchell,Average,1216,1216,1216,2432,616,-93.6030339,41.98766
136000,63,10475,Mitchell,Average,624,624,650,1274,576,-93.600582,41.986647
161000,68,10544,Mitchell,Average,864,864,615,1479,275,-93.599791,41.9913
285000,76,9892,Mitchell,Very_Good,1679,1803,0,1803,482,-93.600006,41.989848
231000,74,12961,Mitchell,Above_Average,1152,1152,645,1797,616,-93.600147,41.989185
124500,74,13008,North_Ames,Above_Average,882,882,0,882,502,-93.6188955,42.0530363
157000,85,10200,North_Ames,Above_Average,1434,1434,0,1434,528,-93.619562,42.05139
345000,75,13860,North_Ames,Very_Good,1952,2000,704,2704,538,-93.615524,42.049322
189500,88,10179,Gilbert,Above_Average,945,945,663,1608,470,-93.639388,42.059956
270000,0,11792,Gilbert,Very_Good,1008,1008,1275,2283,632,-93.639915,42.063294
189000,60,8400,Gilbert,Good,384,958,670,1628,390,-93.6364,42.060896
377500,42,14892,Gilbert,Excellent,1746,1746,0,1746,758,-93.635838,42.062956
168500,0,8530,Gilbert,Good,384,804,670,1474,400,-93.637442,42.060598
375000,28,7296,Stone_Brook,Very_Good,2208,2522,0,2522,564,-93.634265,42.062903
278000,40,5664,Stone_Brook,Very_Good,1501,1659,0,1659,499,-93.633739,42.061981
240000,61,7380,Stone_Brook,Very_Good,1418,1478,0,1478,495,-93.633547,42.061633
239500,57,8013,Stone_Brook,Very_Good,1587,1734,0,1734,528,-93.633024,42.061178
177500,57,8923,Gilbert,Good,384,751,631,1382,396,-93.63921,42.059283
185000,74,10141,Gilbert,Good,832,885,833,1718,427,-93.639069,42.059129
191000,60,7500,Gilbert,Above_Average,952,952,684,1636,440,-93.639069,42.059161
178000,59,7837,Gilbert,Above_Average,799,799,772,1571,380,-93.636955,42.058274
185000,0,9765,Gilbert,Above_Average,680,680,790,1470,420,-93.637046,42.058059
181316,0,8803,Gilbert,Above_Average,707,707,809,1516,409,-93.637671,42.059645
166000,58,7250,Gilbert,Above_Average,1181,1190,0,1190,430,-93.635824,42.058194
178000,0,9636,Gilbert,Above_Average,808,808,785,1593,389,-93.635753,42.05793
174000,65,8125,Gilbert,Above_Average,702,702,779,1481,343,-93.636822,42.058173
173000,0,9248,Gilbert,Above_Average,1158,1167,0,1167,400,-93.636047,42.057854
225000,0,10762,Gilbert,Good,978,1005,978,1983,490,-93.639325,42.058201
180500,99,11851,Gilbert,Good,1424,1442,0,1442,500,-93.634644,42.058747
187500,0,5814,Stone_Brook,Very_Good,1220,1360,0,1360,565,-93.633245,42.059242
501837,63,17423,Stone_Brook,Excellent,2216,2234,0,2234,1166,-93.627751,42.060265
372500,80,11844,Stone_Brook,Very_Good,2046,2046,0,2046,834,-93.628639,42.059817
260000,124,16158,Stone_Brook,Good,1530,1530,0,1530,430,-93.629357,42.058439
185000,85,11900,Gilbert,Average,1122,946,988,1934,567,-93.623975,42.056796
260000,94,13005,Northwest_Ames,Good,845,1153,1200,2353,484,-93.637343,42.053532
181000,48,17043,Northwest_Ames,Above_Average,1362,1586,0,1586,435,-93.636512,42.055408
82500,85,11900,Northwest_Ames,Good,1386,1411,0,1411,544,-93.635056,42.055081
215000,0,16635,Northwest_Ames,Above_Average,1602,1602,0,1602,529,-93.632417,42.055572
154000,0,13250,Northwest_Ames,Good,832,1154,896,2050,529,-93.637774,42.05184
200000,80,10928,Northwest_Ames,Above_Average,1427,1671,0,1671,484,-93.63745,42.052507
249000,0,12388,Northwest_Ames,Good,1043,1539,1134,2673,441,-93.638366,42.052102
187500,0,14115,Northwest_Ames,Good,1372,1472,0,1472,588,-93.634212,42.052719
184000,80,11088,Northwest_Ames,Above_Average,1140,1707,0,1707,479,-93.637043,42.05287999999999
278000,80,9600,Northwest_Ames,Very_Good,2524,2524,0,2524,542,-93.633796,42.052915
157000,82,11880,Northwest_Ames,Good,1271,1601,0,1601,478,-93.637289,42.050345
152000,80,10400,Northwest_Ames,Good,1090,1370,0,1370,479,-93.634694,42.0496539
197500,0,10304,Northwest_Ames,Average,780,1088,780,1868,484,-93.635919,42.049394
240900,70,7000,Somerset,Good,926,1016,868,1884,581,-93.639516,42.049106
263435,75,8004,Somerset,Very_Good,832,832,1103,1935,552,-93.639511,42.051619
220000,0,7500,Somerset,Very_Good,1058,1058,816,1874,588,-93.6392308,42.0503771
235000,0,8470,Somerset,Very_Good,972,972,839,1811,565,-93.639366,42.049406
213000,0,9373,Northwest_Ames,Average,1621,1621,0,1621,478,-93.632915,42.053166
167900,78,10140,Northwest_Ames,Above_Average,1116,1116,0,1116,528,-93.632178,42.052355
158000,85,11050,Northwest_Ames,Good,1176,1193,0,1193,506,-93.630253,42.052448
165000,78,10140,Northwest_Ames,Above_Average,1064,1350,0,1350,478,-93.631432,42.05267000000001
158000,0,10448,Northwest_Ames,Above_Average,689,1378,741,2119,583,-93.631791,42.04891
136000,60,9000,North_Ames,Average,896,896,896,1792,0,-93.625856,42.056398
148500,0,8750,North_Ames,Average,1002,1002,0,1002,902,-93.626554,42.054626
156000,61,7930,North_Ames,Above_Average,1026,1026,0,1026,440,-93.628707,42.055228
128000,0,7830,North_Ames,Average,1180,1180,0,1180,477,-93.626603,42.055184
143000,0,8510,North_Ames,Average,1043,1050,0,1050,336,-93.62655,42.055154
76500,60,7038,North_Ames,Below_Average,864,864,0,864,576,-93.627037,42.05337
120500,60,6960,North_Ames,Below_Average,864,864,0,864,660,-93.625657,42.053306
124500,70,8120,North_Ames,Below_Average,864,864,0,864,463,-93.625542,42.053307
97000,70,10500,North_Ames,Below_Average,864,864,0,864,576,-93.6234986,42.0564419
130000,60,9000,North_Ames,Below_Average,864,864,0,864,576,-93.6223289,42.056461
111000,21,1680,Briardale,Above_Average,483,483,504,987,264,-93.627396,42.052758
125000,24,2368,Briardale,Average,765,765,600,1365,440,-93.628119,42.052338
112000,21,1680,Briardale,Average,630,630,672,1302,280,-93.627565,42.051683
97000,21,1680,Briardale,Above_Average,483,483,504,987,288,-93.629456,42.051661
118000,21,1680,Briardale,Above_Average,483,483,504,987,264,-93.629851,42.051823
119500,21,1680,Briardale,Average,630,630,672,1302,264,-93.629881,42.051822
143750,0,4928,Northpark_Villa,Above_Average,958,958,0,958,440,-93.627244,42.050615
146000,24,2308,Northpark_Villa,Above_Average,804,804,744,1548,440,-93.624729,42.050705
148500,24,2280,Northpark_Villa,Above_Average,855,855,601,1456,440,-93.624748,42.050705
123000,24,2280,Northpark_Villa,Good,1057,1055,0,1055,440,-93.625945,42.050682
147000,24,2308,Northpark_Villa,Above_Average,855,855,467,1322,440,-93.625918,42.050533
137900,24,2349,Northpark_Villa,Above_Average,855,855,601,1456,440,-93.625846,42.050213
147000,24,2364,Northpark_Villa,Above_Average,804,804,744,1548,440,-93.625688,42.05009
148500,24,2289,Northpark_Villa,Above_Average,855,855,586,1441,440,-93.62569,42.050134
138000,24,2364,Northpark_Villa,Above_Average,855,855,601,1456,440,-93.625696,42.050222
128500,24,2104,Northpark_Villa,Good,836,836,0,836,345,-93.625707,42.050397
100000,65,7150,North_Ames,Average,892,892,0,892,288,-93.6256036,42.0488934
148800,0,10710,North_Ames,Average,864,1120,0,1120,656,-93.626521,42.048486
337500,96,12456,Northridge_Heights,Very_Excellent,1700,1718,0,1718,786,-93.658877,42.0623099
462000,110,14257,Northridge_Heights,Excellent,1776,1794,978,2772,754,-93.6562749,42.063304
485000,104,13518,Northridge_Heights,Excellent,1926,1966,1174,3140,820,-93.652716,42.063025
555000,105,15431,Northridge_Heights,Very_Excellent,3094,2402,0,2402,672,-93.657828,42.061902
325000,108,13173,Northridge_Heights,Excellent,1652,1652,0,1652,840,-93.657483,42.06128
256300,110,14230,Northridge_Heights,Very_Good,1566,1600,0,1600,890,-93.654241,42.062991
253293,98,12704,Northridge_Heights,Very_Good,2042,2042,0,2042,1390,-93.654144,42.062992
398800,95,12350,Northridge_Heights,Excellent,1365,1365,1325,2690,864,-93.653955,42.062994
335000,96,11308,Northridge_Heights,Excellent,1104,1130,1054,2184,836,-93.652863,42.062942
404000,95,12350,Northridge_Heights,Excellent,2020,2020,0,2020,896,-93.654439,42.062258
402861,94,12220,Northridge_Heights,Very_Excellent,2006,2020,0,2020,900,-93.654567,42.062257
451950,97,13478,Northridge_Heights,Very_Excellent,1722,1728,568,2296,842,-93.658224,42.062776
610000,105,13693,Northridge_Heights,Very_Excellent,2630,2674,0,2674,762,-93.657835,42.062789
582933,107,13891,Northridge_Heights,Excellent,1734,1734,1088,2822,1020,-93.657049,42.0623985
360000,95,11578,Northridge_Heights,Excellent,1736,1736,0,1736,834,-93.654437,42.062108
296000,129,16870,Northridge_Heights,Very_Good,1782,1782,0,1782,932,-93.658854,42.060934
409900,59,23303,Northridge_Heights,Very_Good,1508,1508,1012,2520,640,-93.656737,42.060353
255500,87,11146,Northridge_Heights,Very_Good,1709,1717,0,1717,908,-93.653152,42.061382
335000,87,10367,Northridge_Heights,Excellent,1739,1743,0,1743,927,-93.652884,42.061437
274900,76,9591,Northridge_Heights,Very_Good,1713,1713,0,1713,856,-93.654724,42.060576
300000,77,10872,Northridge_Heights,Excellent,1504,1531,0,1531,700,-93.65476,42.060575
324000,102,13514,Northridge_Heights,Excellent,1774,1808,0,1808,850,-93.652084,42.061678
350000,74,8834,Northridge_Heights,Excellent,1462,1462,762,2224,738,-93.654652,42.060426
280000,107,11362,Northridge_Heights,Very_Good,1836,1836,0,1836,862,-93.652724,42.060178
284000,85,10655,Northridge_Heights,Very_Good,3206,1629,0,1629,880,-93.6541267,42.0599123
269500,90,12878,Northridge_Heights,Good,1760,1760,0,1760,583,-93.6547754,42.0598989
233170,79,9541,Northridge_Heights,Good,1502,1502,0,1502,644,-93.643771,42.061404
386250,103,13472,Northridge_Heights,Very_Excellent,2392,2392,0,2392,968,-93.65604,42.059241
445000,110,15274,Northridge_Heights,Excellent,2452,2452,0,2452,886,-93.65486,42.058782
290000,96,13262,Northridge_Heights,Very_Good,1082,1105,1295,2400,730,-93.6545189,42.058886
255900,70,9658,Northridge_Heights,Very_Good,1598,1606,0,1606,871,-93.65048,42.0592
213000,47,6904,Northridge_Heights,Above_Average,1358,1358,0,1358,484,-93.649779,42.059177
196000,34,5381,Northridge_Heights,Above_Average,1306,1306,0,1306,624,-93.649743,42.059179
184500,34,5122,Northridge_Heights,Above_Average,1306,1306,0,1306,624,-93.649723,42.059183
212500,80,10307,Northridge_Heights,Good,1350,1358,0,1358,484,-93.650258,42.058339
230000,34,5001,Northridge_Heights,Good,1314,1314,0,1314,626,-93.650244,42.058336
552000,100,14836,Northridge_Heights,Very_Excellent,2492,2492,0,2492,949,-93.655483,42.057177
382500,117,15262,Northridge_Heights,Very_Good,2200,2200,0,2200,685,-93.6552449,42.05851
320000,44,7390,Northridge_Heights,Excellent,1884,1884,0,1884,649,-93.654204,42.057164
248500,48,6472,Northridge_Heights,Excellent,1451,1456,0,1456,539,-93.654215,42.057089
286500,129,16770,Northridge_Heights,Very_Good,1712,1712,0,1712,701,-93.654405,42.057019
254000,48,6240,Northridge_Heights,Very_Good,1324,1324,0,1324,550,-93.6514849,42.056983
173000,48,3480,Northridge_Heights,Good,1405,1405,0,1405,478,-93.651014,42.057277
173000,36,2268,Northridge_Heights,Good,764,764,862,1626,474,-93.650238,42.057467
184000,63,10928,Gilbert,Good,728,728,728,1456,390,-93.645752,42.06232
167800,57,8918,Gilbert,Above_Average,745,745,745,1490,392,-93.64466,42.063183
174000,149,12589,Gilbert,Above_Average,742,742,742,1484,390,-93.644457,42.062058
174000,122,11911,Gilbert,Above_Average,684,684,876,1560,400,-93.645627,42.062404
174000,53,3684,Bloomington_Heights,Good,1373,1555,0,1555,660,-93.641561,42.062562
175900,51,3635,Bloomington_Heights,Good,1386,1569,0,1569,660,-93.641515,42.062557
192500,43,3182,Bloomington_Heights,Good,1373,1555,0,1555,430,-93.642094,42.06230499999999
181000,43,3182,Bloomington_Heights,Good,1346,1504,0,1504,457,-93.642597,42.062266
180000,43,3182,Bloomington_Heights,Good,1220,1220,0,1220,397,-93.642911,42.062081
160200,43,3182,Bloomington_Heights,Good,1145,1145,0,1145,397,-93.642914,42.062086
188500,71,7795,Gilbert,Good,716,716,716,1432,432,-93.642749,42.061562
200000,0,8068,Gilbert,Above_Average,1010,1010,1257,2267,390,-93.643312,42.059377
170000,59,9434,Gilbert,Good,384,744,630,1374,400,-93.644106,42.061739
189500,62,7984,Gilbert,Good,868,868,762,1630,436,-93.641772,42.061149
184100,0,7750,Gilbert,Very_Good,408,779,640,1419,527,-93.641488,42.061114
195500,61,10125,Gilbert,Good,846,846,748,1594,434,-93.642626,42.061656
192000,0,8965,Gilbert,Good,782,806,683,1489,400,-93.640051,42.061365
178000,0,8174,Gilbert,Good,698,698,644,1342,393,-93.640065,42.063283
207500,34,5063,Northridge_Heights,Good,1314,1314,0,1314,626,-93.649649,42.058368
236000,0,8795,Gilbert,Good,952,980,1276,2256,554,-93.642813,42.05859
257500,0,12891,Gilbert,Very_Good,870,878,1126,2004,644,-93.642932,42.059481
244000,0,12224,Gilbert,Above_Average,992,1022,1032,2054,390,-93.641919,42.059068
167000,61,9734,Gilbert,Good,384,744,630,1374,400,-93.644251,42.059605
179000,60,8123,Gilbert,Above_Average,982,1007,793,1800,463,-93.641377,42.057839
190000,42,8433,Gilbert,Above_Average,794,819,695,1514,394,-93.641313,42.057834
156000,62,7750,Gilbert,Good,384,774,656,1430,400,-93.641303,42.057833
245000,0,15896,Gilbert,Good,1177,1223,1089,2312,658,-93.641367,42.057098
181000,0,24682,Gilbert,Above_Average,841,892,783,1675,502,-93.641397,42.057093
214000,0,8755,Gilbert,Good,992,1022,1038,2060,390,-93.641312,42.056955
168000,64,7848,Gilbert,Good,384,774,656,1430,410,-93.640879,42.058668
337000,82,9430,Northridge,Very_Good,1252,1268,1097,2365,856,-93.65429,42.053749
403000,174,15138,Northridge,Very_Good,1462,1490,1304,2794,810,-93.657163,42.053911
327000,106,12720,Northridge,Very_Good,1455,1466,1221,2687,810,-93.650957,42.055626
340000,0,16545,Northridge,Very_Good,1284,1310,1140,2450,1069,-93.652608,42.053441
336000,98,12203,Northridge,Very_Good,1225,1276,1336,2612,676,-93.65238,42.053041
265000,79,10208,Northridge,Good,1264,1277,1067,2344,889,-93.655555,42.052668
315000,0,10750,Northridge,Very_Good,2024,2063,0,2063,815,-93.655988,42.050411
260000,90,9900,Northridge,Good,1347,1372,1274,2646,656,-93.654048,42.049701
260000,79,9085,Northridge,Good,1070,1094,967,2061,647,-93.651503,42.05161
263550,0,11692,Northridge,Very_Good,1173,1215,1017,2232,623,-93.652117,42.050215
402000,52,46589,Northridge,Very_Good,1629,1686,762,2448,711,-93.650529,42.049921
248000,0,29959,Northridge,Good,973,979,871,1850,467,-93.650822,42.050971
244600,74,9612,Somerset,Very_Good,1468,1468,0,1468,898,-93.644121,42.054282
275000,86,11194,Somerset,Very_Good,1696,1696,0,1696,972,-93.64247,42.055036
257500,78,10206,Somerset,Very_Good,1614,1658,0,1658,726,-93.642553,42.054302
287090,78,9262,Somerset,Very_Good,1573,1578,0,1578,840,-93.643944,42.054152
275500,85,10130,Somerset,Very_Good,1702,1702,0,1702,844,-93.642579,42.054151
245000,76,9139,Somerset,Very_Good,1422,1432,0,1432,492,-93.64236,42.053212
253000,75,9675,Somerset,Good,1113,1113,858,1971,689,-93.641251,42.053258
468000,85,11128,Somerset,Excellent,2458,2490,0,2490,795,-93.641296,42.053108
252678,72,8640,Somerset,Good,900,932,920,1852,644,-93.650321,42.051804
210000,75,9000,Somerset,Very_Good,768,786,804,1590,676,-93.6504,42.051797
208300,75,7862,Somerset,Above_Average,1218,1218,0,1218,676,-93.65044,42.051793
225000,90,7993,Somerset,Good,1436,1436,0,1436,529,-93.650417,42.051645
229456,72,8640,Somerset,Very_Good,1300,1314,0,1314,552,-93.650377,42.051648
229800,72,8640,Somerset,Good,1402,1402,0,1402,625,-93.650338,42.051652
250000,112,12606,Somerset,Excellent,1530,1530,0,1530,984,-93.648275,42.050406
370878,85,9187,Somerset,Excellent,1766,1766,0,1766,478,-93.648809,42.051717
238500,75,7500,Somerset,Very_Good,1372,1448,0,1448,692,-93.648778,42.051795
310000,85,11003,Somerset,Very_Excellent,1017,1026,981,2007,812,-93.643001,42.052337
270000,84,10603,Somerset,Very_Good,900,909,886,1795,782,-93.64287,42.052346
252000,85,10574,Somerset,Very_Good,1082,1082,871,1953,1043,-93.643842,42.052127
241000,65,8125,Somerset,Good,1092,1112,438,1550,438,-93.642474,42.05142
264500,65,8125,Somerset,Very_Good,1836,1836,0,1836,517,-93.643752,42.051378
291000,85,10625,Somerset,Good,1652,1662,0,1662,711,-93.640847,42.052122
263000,75,9375,Somerset,Good,912,912,1182,2094,615,-93.641746,42.051414
185000,62,7500,Somerset,Good,1221,1221,0,1221,400,-93.643131,42.051247
234500,68,8736,Somerset,Good,1553,1553,0,1553,588,-93.641501,42.051251
209000,65,8127,Somerset,Good,812,812,841,1653,628,-93.639832,42.050895
159000,80,9605,Sawyer_West,Good,1218,1218,0,1218,576,-93.69153,42.037557
152000,63,7500,Sawyer_West,Good,1141,1141,0,1141,484,-93.692017,42.037611
143500,63,7500,Sawyer_West,Above_Average,1158,1158,0,1158,0,-93.692472,42.037661
193000,96,10628,Sawyer_West,Good,835,871,941,1812,478,-93.69143,42.036001
203000,76,10141,Sawyer_West,Very_Good,1512,1512,0,1512,845,-93.691506,42.036011
184900,67,10083,Sawyer_West,Good,1176,1200,0,1200,555,-93.691707,42.035282
159000,63,13072,Sawyer_West,Good,1114,1114,0,1114,576,-93.691868,42.037923
142000,63,13072,Sawyer_West,Average,1114,1114,0,1114,0,-93.691068,42.038127
153000,60,12450,Sawyer_West,Average,1114,1114,0,1114,576,-93.690159,42.037756
224243,61,7328,Sawyer_West,Good,1450,1450,0,1450,788,-93.690402,42.037434
220000,43,11492,Sawyer_West,Good,913,913,1209,2122,559,-93.689136,42.036852
257000,88,10994,Sawyer_West,Very_Good,1844,1844,0,1844,620,-93.69139,42.03607
189000,65,8529,Sawyer_West,Good,1454,1434,0,1434,527,-93.6888,42.036905
171500,70,7703,Sawyer_West,Above_Average,816,833,897,1730,528,-93.687843,42.036576
120000,75,10762,Sawyer_West,Above_Average,626,626,591,1217,288,-93.686263,42.034533
145000,50,7175,Sawyer_West,Above_Average,1332,1332,0,1332,542,-93.686267,42.035518
184000,70,9109,Sawyer_West,Good,754,754,786,1540,495,-93.687804,42.037607
162000,0,10274,Sawyer_West,Above_Average,676,698,702,1400,465,-93.685037,42.035968
160000,75,8250,Sawyer_West,Above_Average,0,964,918,1882,612,-93.683957,42.035756
82000,60,8400,Sawyer_West,Below_Average,721,841,0,841,294,-93.6790752,42.0365385
76000,60,9000,Sawyer_West,Above_Average,784,784,0,784,360,-93.680198,42.035287
110000,63,9750,Sawyer,Average,980,980,0,980,400,-93.676364,42.035806
135000,71,7064,Sawyer,Average,980,980,0,980,484,-93.677008,42.034747
141000,0,8499,Sawyer,Average,864,864,0,864,732,-93.674051,42.034615
122000,0,9079,Sawyer,Average,864,864,0,864,440,-93.675716,42.035289
124100,0,9316,Sawyer,Average,1024,1020,0,1020,288,-93.669554,42.03466
129000,0,7791,Sawyer,Average,912,912,0,912,300,-93.669538,42.035331
131400,80,10000,Sawyer,Average,864,1144,0,1144,264,-93.673518,42.034595
62383,60,8281,Sawyer,Average,864,864,0,864,360,-93.669707,42.034602
123000,65,7150,Sawyer,Average,912,912,0,912,252,-93.669845,42.034581
275000,0,15676,Veenker,Very_Good,2014,2014,0,2014,864,-93.660327,42.037236
235000,0,11949,Northridge,Good,975,975,780,1755,524,-93.650333,42.047669
280750,32,2880,Somerset,Good,1376,1376,1629,3005,704,-93.647765,42.047627
164500,40,3951,Somerset,Above_Average,612,612,612,1224,528,-93.646316,42.048416
173733,30,3000,Somerset,Above_Average,612,612,612,1224,528,-93.646338,42.048488
